timestamp_iso,elapsed_s,node,source,far_threshold_cm,near_threshold_cm,far_cm,far_occupied,near_cm,near_occupied,queue,local_queue,remote_queue,incoming_count,passed_count,remote_source,remote_stale,green_side,phase,emergency,priority_side,lights_a,lights_b,tx_backend,payload,rssi_dbm,snr_db,truth_any_vehicle,truth_far,truth_near,truth_note,event_label,raw_line
2026-05-19 18:02:09,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Log mode set to SUMMARY
2026-05-19 18:02:10,1,B,LORA_STALE,100,100,999,0,208,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,0,0,0,"road empty, settling",true_negative,B STATUS | far=999.0cm/FREE | near=208.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:14,245,B,LORA_RADIO,100,100,44.3,1,19.8,1,,6,2,,,LORA_RADIO,OFF,B,YELLOW,OFF,B,RED,YELLOW,,,,,1,1,1,"queue at 5 cars, red still",true_positive,B STATUS | far=44.3cm/OCC | near=19.8cm/OCC | thresholds=100.0/100.0 | localQ=6 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=B | phase=YELLOW | emergency=OFF | priority=B | lights=A:RED B:YELLOW
2026-05-19 18:06:14,245.5,A,LORA_RADIO,100,100,70.4,1,999,0,35,29,6,16,12,LORA_RADIO,OFF,B,YELLOW,OFF,B,RED,YELLOW,LORA,Q=29;RQ=6,-101,9.3,1,1,0,A: motorbike approaching,true_positive,A STATUS | far=70.4cm/OCC | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=29 | remoteQ=6 | source=LORA_RADIO | stale=OFF | green=B | phase=YELLOW | emergency=OFF | priority=B | lights=A:RED B:YELLOW
2026-05-19 18:06:15,246,B,LORA_RADIO,100,100,999,0,45.3,1,,6,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,1,0,1,"green starts, queue dispersing",true_positive,B STATUS | far=999.0cm/FREE | near=45.3cm/OCC | thresholds=100.0/100.0 | localQ=6 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:15,246.5,A,LORA_RADIO,100,100,92.5,1,999,0,35,29,6,16,12,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,LORA,Q=29;RQ=6,-100,-1.6,1,1,0,A: motorbike approaching,true_positive,A STATUS | far=92.5cm/OCC | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=29 | remoteQ=6 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:16,247,B,LORA_RADIO,100,100,75.5,1,63.2,1,,7,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,1,1,1,"green starts, queue dispersing",true_positive,B STATUS | far=75.5cm/OCC | near=63.2cm/OCC | thresholds=100.0/100.0 | localQ=7 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:16,247.5,A,LORA_RADIO,100,100,62.4,1,999,0,35,28,7,16,12,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,LORA,Q=28;RQ=7,-97,5.9,1,1,0,A: motorbike approaching,true_positive,A STATUS | far=62.4cm/OCC | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=28 | remoteQ=7 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:17,248,B,LORA_RADIO,100,100,60.1,1,42.8,1,,8,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,1,1,1,"green starts, queue dispersing",true_positive,B STATUS | far=60.1cm/OCC | near=42.8cm/OCC | thresholds=100.0/100.0 | localQ=8 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:17,248.5,A,LORA_RADIO,100,100,66.2,1,999,0,36,28,8,16,12,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,LORA,Q=28;RQ=8,-89,0.4,1,1,0,A: motorbike approaching,true_positive,A STATUS | far=66.2cm/OCC | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=28 | remoteQ=8 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:18,249,B,LORA_RADIO,100,100,999,0,70.5,1,,9,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,1,0,1,"green starts, queue dispersing",true_positive,B STATUS | far=999.0cm/FREE | near=70.5cm/OCC | thresholds=100.0/100.0 | localQ=9 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:18,249.5,A,LORA_RADIO,100,100,73.6,1,999,0,37,28,9,16,12,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,LORA,Q=28;RQ=9,-107,6.2,1,1,0,A: motorbike approaching,true_positive,A STATUS | far=73.6cm/OCC | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=28 | remoteQ=9 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:19,250,B,LORA_RADIO,100,100,65.1,1,999,0,,10,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,1,1,0,"green starts, queue dispersing",true_positive,B STATUS | far=65.1cm/OCC | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=10 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:19,250.5,A,LORA_RADIO,100,100,54.5,1,999,0,38,28,10,16,12,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,LORA,Q=28;RQ=10,-91,-0.1,1,1,0,A: motorbike approaching,true_positive,A STATUS | far=54.5cm/OCC | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=28 | remoteQ=10 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:20,251,B,LORA_RADIO,100,100,61.6,1,67.3,1,,11,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,1,1,1,"green starts, queue dispersing",true_positive,B STATUS | far=61.6cm/OCC | near=67.3cm/OCC | thresholds=100.0/100.0 | localQ=11 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:20,251.5,A,LORA_RADIO,100,100,66.2,1,150.1,0,39,28,11,16,12,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,LORA,Q=28;RQ=11,-114,9,1,1,0,A: motorbike through,true_positive,A STATUS | far=66.2cm/OCC | near=150.1cm/FREE | thresholds=100.0/100.0 | localQ=28 | remoteQ=11 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:21,252,B,LORA_RADIO,100,100,999,0,999,0,,11,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,0,0,0,"green starts, queue dispersing",true_negative,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=11 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:21,252.5,A,LORA_RADIO,100,100,76.3,1,173.5,0,39,28,11,16,12,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,LORA,Q=28;RQ=11,-115,9,1,1,0,A: motorbike through,true_positive,A STATUS | far=76.3cm/OCC | near=173.5cm/FREE | thresholds=100.0/100.0 | localQ=28 | remoteQ=11 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:22,253,B,LORA_RADIO,100,100,80.9,1,70.2,1,,12,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,1,1,1,"green starts, queue dispersing",true_positive,B STATUS | far=80.9cm/OCC | near=70.2cm/OCC | thresholds=100.0/100.0 | localQ=12 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:22,253.5,A,LORA_RADIO,100,100,60.1,1,180.6,0,39,27,12,16,12,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,LORA,Q=27;RQ=12,-111,-3.2,1,1,0,A: motorbike through,true_positive,A STATUS | far=60.1cm/OCC | near=180.6cm/FREE | thresholds=100.0/100.0 | localQ=27 | remoteQ=12 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:23,254,B,LORA_RADIO,100,100,63.6,1,34.1,1,,13,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,1,1,1,"green starts, queue dispersing",true_positive,B STATUS | far=63.6cm/OCC | near=34.1cm/OCC | thresholds=100.0/100.0 | localQ=13 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:23,254.5,A,LORA_RADIO,100,100,47.6,1,130.8,0,39,26,13,16,12,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,LORA,Q=26;RQ=13,-113,6.5,1,1,0,A: motorbike through,true_positive,A STATUS | far=47.6cm/OCC | near=130.8cm/FREE | thresholds=100.0/100.0 | localQ=26 | remoteQ=13 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:24,255,B,LORA_RADIO,100,100,999,0,999,0,,13,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,0,0,0,"green starts, queue dispersing",true_negative,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=13 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:24,255.5,A,LORA_RADIO,100,100,34.4,1,182.9,0,38,25,13,16,12,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,LORA,Q=25;RQ=13,-113,0.3,1,1,0,A: motorbike through,true_positive,A STATUS | far=34.4cm/OCC | near=182.9cm/FREE | thresholds=100.0/100.0 | localQ=25 | remoteQ=13 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:25,256,B,LORA_RADIO,100,100,80.8,1,37.5,1,,14,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,1,1,1,"green starts, queue dispersing",true_positive,B STATUS | far=80.8cm/OCC | near=37.5cm/OCC | thresholds=100.0/100.0 | localQ=14 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:25,256.5,A,LORA_RADIO,100,100,90.7,1,91.2,1,39,25,14,16,13,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,LORA,Q=25;RQ=14,-101,-3.1,1,1,1,A: motorbike through,true_positive,A STATUS | far=90.7cm/OCC | near=91.2cm/OCC | thresholds=100.0/100.0 | localQ=25 | remoteQ=14 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:26,257,B,LORA_RADIO,100,100,999,0,64.8,1,,15,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,1,0,1,"green starts, queue dispersing",true_positive,B STATUS | far=999.0cm/FREE | near=64.8cm/OCC | thresholds=100.0/100.0 | localQ=15 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:26,257.5,A,LORA_RADIO,100,100,82.9,1,70.8,1,39,24,15,16,13,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,LORA,Q=24;RQ=15,-104,-3.3,1,1,1,A: motorbike through,true_positive,A STATUS | far=82.9cm/OCC | near=70.8cm/OCC | thresholds=100.0/100.0 | localQ=24 | remoteQ=15 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:06:27,258,B,LORA_RADIO,100,100,78.7,1,999,0,,16,2,,,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,,,,,1,1,0,"green starts, queue dispersing",true_positive,B STATUS | far=78.7cm/OCC | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=16 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19 18:06:27,258.5,A,LORA_RADIO,100,100,78.2,1,57.7,1,40,24,16,16,13,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,LORA,Q=24;RQ=16,-91,7,1,1,1,A: motorbike through,true_positive,A STATUS | far=78.2cm/OCC | near=57.7cm/OCC | thresholds=100.0/100.0 | localQ=24 | remoteQ=16 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19 18:06:28,259,B,LORA_RADIO,100,100,67.1,1,33.3,1,,17,2,,,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,,,,,1,1,1,"green starts, queue dispersing",true_positive,B STATUS | far=67.1cm/OCC | near=33.3cm/OCC | thresholds=100.0/100.0 | localQ=17 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19 18:06:28,259.5,A,LORA_RADIO,100,100,84.1,1,74.8,1,41,24,17,16,13,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,LORA,Q=24;RQ=17,-114,1.7,1,1,1,A: motorbike through,true_positive,A STATUS | far=84.1cm/OCC | near=74.8cm/OCC | thresholds=100.0/100.0 | localQ=24 | remoteQ=17 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19 18:06:29,260,B,LORA_RADIO,100,100,999,0,33.5,1,,18,2,,,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,,,,,1,0,1,"green starts, queue dispersing",true_positive,B STATUS | far=999.0cm/FREE | near=33.5cm/OCC | thresholds=100.0/100.0 | localQ=18 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19 18:06:29,260.5,A,LORA_RADIO,100,100,125.9,0,41.9,1,41,23,18,16,13,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,LORA,Q=23;RQ=18,-107,-2.2,1,0,1,A: motorbike through,true_positive,A STATUS | far=125.9cm/FREE | near=41.9cm/OCC | thresholds=100.0/100.0 | localQ=23 | remoteQ=18 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19 18:06:30,261,B,LORA_STALE,100,100,999,0,999,0,,18,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,0,0,0,"green starts, queue dispersing",true_negative,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=18 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:30,261.5,A,LORA_RADIO,100,100,116.9,0,52.2,1,42,24,18,16,13,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=24;RQ=18,-110,3.3,1,0,1,A: motorbike through,true_positive,A STATUS | far=116.9cm/FREE | near=52.2cm/OCC | thresholds=100.0/100.0 | localQ=24 | remoteQ=18 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:31,262,B,LORA_STALE,100,100,80.8,1,51.3,1,,18,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"green starts, queue dispersing",true_positive,B STATUS | far=80.8cm/OCC | near=51.3cm/OCC | thresholds=100.0/100.0 | localQ=18 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:31,262.5,A,LORA_RADIO,100,100,134.7,0,38.9,1,43,25,18,16,13,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=25;RQ=18,-118,-1.5,1,0,1,A: motorbike through,true_positive,A STATUS | far=134.7cm/FREE | near=38.9cm/OCC | thresholds=100.0/100.0 | localQ=25 | remoteQ=18 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:32,263,B,LORA_STALE,100,100,66.5,1,56.4,1,,18,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"green starts, queue dispersing",true_positive,B STATUS | far=66.5cm/OCC | near=56.4cm/OCC | thresholds=100.0/100.0 | localQ=18 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:32,263.5,A,LORA_RADIO,100,100,999,0,999,0,43,25,18,16,13,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=25;RQ=18,-95,2.1,0,0,0,A: empty,true_negative,A STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=25 | remoteQ=18 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:33,264,B,LORA_STALE,100,100,73.9,1,42.2,1,,18,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"green starts, queue dispersing",true_positive,B STATUS | far=73.9cm/OCC | near=42.2cm/OCC | thresholds=100.0/100.0 | localQ=18 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:33,264.5,A,LORA_RADIO,100,100,999,0,999,0,43,25,18,16,13,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=25;RQ=18,-107,8.4,0,0,0,A: empty,true_negative,A STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=25 | remoteQ=18 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:34,265,B,LORA_STALE,100,100,999,0,59.5,1,,18,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,1,0,1,"green starts, queue dispersing",true_positive,B STATUS | far=999.0cm/FREE | near=59.5cm/OCC | thresholds=100.0/100.0 | localQ=18 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:34,265.5,A,LORA_RADIO,100,100,999,0,999,0,43,25,18,16,13,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=25;RQ=18,-100,2.3,0,0,0,A: empty,true_negative,A STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=25 | remoteQ=18 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:35,266,B,LORA_STALE,100,100,999,0,65.6,1,,18,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,1,0,1,"green starts, queue dispersing",true_positive,B STATUS | far=999.0cm/FREE | near=65.6cm/OCC | thresholds=100.0/100.0 | localQ=18 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:35,266.5,A,LORA_RADIO,100,100,999,0,999,0,43,25,18,16,13,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=25;RQ=18,-108,-0.8,0,0,0,A: empty,true_negative,A STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=25 | remoteQ=18 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:36,267,B,LORA_STALE,100,100,76,1,58.5,1,,18,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"green starts, queue dispersing",true_positive,B STATUS | far=76.0cm/OCC | near=58.5cm/OCC | thresholds=100.0/100.0 | localQ=18 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:36,267.5,A,LORA_RADIO,100,100,999,0,999,0,43,25,18,16,13,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=25;RQ=18,-96,3.5,0,0,0,A: empty,true_negative,A STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=25 | remoteQ=18 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:37,268,B,LORA_STALE,100,100,999,0,50,1,,18,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,1,0,1,"green starts, queue dispersing",true_positive,B STATUS | far=999.0cm/FREE | near=50.0cm/OCC | thresholds=100.0/100.0 | localQ=18 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:37,268.5,A,LORA_RADIO,100,100,999,0,999,0,43,25,18,16,13,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=25;RQ=18,-96,8.5,0,0,0,A: empty,true_negative,A STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=25 | remoteQ=18 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:38,269,B,LORA_STALE,100,100,999,0,999,0,,18,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,0,0,0,rush pulse cleared,true_negative,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=18 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:38,269.5,A,LORA_RADIO,100,100,999,0,255.4,0,43,25,18,16,13,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=25;RQ=18,-104,8.5,0,0,0,A: empty,true_negative,A STATUS | far=999.0cm/FREE | near=255.4cm/FREE | thresholds=100.0/100.0 | localQ=25 | remoteQ=18 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:39,270,B,LORA_RADIO,100,100,999,0,999,0,,18,2,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,0,0,0,rush pulse cleared,true_negative,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=18 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:39,270.5,A,LORA_RADIO,100,100,999,0,999,0,43,25,18,16,13,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=25;RQ=18,-109,-2.7,0,0,0,A: empty,true_negative,A STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=25 | remoteQ=18 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:40,271,B,LORA_RADIO,100,100,999,0,999,0,,17,2,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,0,0,0,rush pulse cleared,true_negative,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=17 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:40,271.5,A,LORA_RADIO,100,100,999,0,999,0,42,25,17,16,13,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=25;RQ=17,-90,-0.2,0,0,0,A: empty,true_negative,A STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=25 | remoteQ=17 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:41,272,B,LORA_RADIO,100,100,999,0,999,0,,16,0,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,0,0,0,rush pulse cleared,true_negative,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=16 | remoteQ=0 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:41,272.5,A,LORA_RADIO,100,100,999,0,999,0,41,25,16,16,13,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=25;RQ=16,-115,6.1,0,0,0,A: empty,true_negative,A STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=25 | remoteQ=16 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:06:42,273,B,LORA_RADIO,100,100,999,0,999,0,,15,0,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,0,0,0,rush pulse cleared,true_negative,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=15 | remoteQ=0 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
